                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    135,                0.45376,                0.82915,                0.99957,                0.81716,                0.78418,                0.85542,                 0.7878,                0.40715,                0.69976,                0.95144,             3.7419e-06,             3.7419e-06,             3.7419e-06
                    136,                0.44884,                0.81685,                 1.0013,                0.82228,                0.77811,                0.85657,                0.78731,                0.41312,                0.69769,                 0.9508,             3.3081e-06,             3.3081e-06,             3.3081e-06
                    137,                0.45943,                0.84811,                  1.003,                0.82833,                0.77281,                0.85773,                0.79004,                0.40773,                0.69636,                0.94759,             2.9015e-06,             2.9015e-06,             2.9015e-06
                    138,                0.43747,                0.81726,                0.99068,                0.80772,                 0.7914,                0.85762,                0.79074,                0.40714,                0.69513,                0.94758,              2.522e-06,              2.522e-06,              2.522e-06
                    139,                0.45411,                0.83148,                 1.0031,                0.81453,                0.79173,                0.85897,                0.79023,                0.41227,                0.69412,                0.95116,             2.1701e-06,             2.1701e-06,             2.1701e-06
                    140,                0.45282,                0.83121,                0.99583,                0.81601,                0.79323,                0.85904,                0.79238,                0.40851,                0.69214,                 0.9506,             1.8457e-06,             1.8457e-06,             1.8457e-06
                    141,                0.30647,                0.43074,                0.92582,                0.82815,                0.78252,                0.85866,                0.79282,                0.40581,                0.69333,                0.94964,              1.549e-06,              1.549e-06,              1.549e-06
                    142,                 0.2994,                0.42783,                0.93067,                0.83405,                0.77626,                0.85875,                0.79272,                0.40655,                 0.6917,                0.95086,             1.2802e-06,             1.2802e-06,             1.2802e-06
                    143,                0.31189,                0.43774,                0.93524,                0.83287,                 0.7762,                 0.8592,                0.79266,                0.40692,                0.69372,                0.94973,             1.0393e-06,             1.0393e-06,             1.0393e-06
                    144,                0.30606,                0.43908,                0.93363,                0.83152,                0.77811,                0.85906,                0.79252,                0.40849,                0.69455,                 0.9494,              8.266e-07,              8.266e-07,              8.266e-07
                    145,                0.29504,                0.42148,                 0.9288,                0.83453,                0.77622,                0.85869,                0.79025,                 0.4119,                0.69503,                0.95093,             6.4203e-07,             6.4203e-07,             6.4203e-07
                    146,                0.31087,                0.43795,                0.92933,                0.82883,                0.77709,                 0.8588,                0.79241,                0.40967,                0.69397,                0.94998,             4.8572e-07,             4.8572e-07,             4.8572e-07
                    147,                0.30789,                0.43397,                0.93301,                0.84554,                0.76544,                0.85889,                0.79339,                0.40753,                0.69353,                0.94877,             3.5774e-07,             3.5774e-07,             3.5774e-07
