                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                 1.4784,                 2.5202,                 1.5121,                0.51584,                0.51146,                0.50555,                0.37506,                 1.2674,                 1.8601,                 1.3562,             5.1848e-05,             5.1848e-05,             5.1848e-05
                     59,                 1.5186,                 2.6317,                 1.5485,                 0.5154,                0.51825,                0.50965,                0.37902,                 1.2615,                 1.8396,                 1.3516,              5.067e-05,              5.067e-05,              5.067e-05
                     60,                 1.6026,                 2.6471,                 1.5852,                0.52107,                0.52149,                0.51906,                 0.3887,                 1.2514,                 1.8202,                 1.3455,             4.9492e-05,             4.9492e-05,             4.9492e-05
                     61,                 1.5471,                 2.6055,                 1.5337,                0.53831,                 0.5105,                0.52062,                0.39141,                 1.2434,                 1.8123,                 1.3379,             4.8314e-05,             4.8314e-05,             4.8314e-05
                     62,                 1.5244,                  2.631,                  1.555,                 0.6696,                0.45534,                0.52403,                0.39415,                 1.2386,                 1.8186,                 1.3378,             4.7136e-05,             4.7136e-05,             4.7136e-05
                     63,                 1.5053,                 2.5753,                 1.5542,                0.69264,                0.44997,                0.52613,                0.39311,                 1.2352,                 1.8252,                 1.3356,             4.5958e-05,             4.5958e-05,             4.5958e-05
                     64,                 1.4265,                 2.5218,                 1.5082,                0.68046,                0.46015,                0.52921,                0.39646,                 1.2251,                 1.8136,                 1.3287,              4.478e-05,              4.478e-05,              4.478e-05
                     65,                 1.4757,                  2.539,                 1.5352,                0.66253,                0.47524,                0.53418,                0.39948,                 1.2183,                  1.812,                 1.3221,             4.3602e-05,             4.3602e-05,             4.3602e-05
                     66,                 1.4331,                 2.4723,                 1.4889,                0.68516,                0.46926,                0.54101,                0.39985,                 1.2095,                 1.7991,                 1.3132,             4.2423e-05,             4.2423e-05,             4.2423e-05
                     67,                 1.5173,                 2.4657,                  1.492,                 0.6025,                0.51581,                0.55172,                0.40545,                 1.2085,                 1.7805,                 1.3103,             4.1245e-05,             4.1245e-05,             4.1245e-05
                     68,                 1.4636,                 2.4074,                 1.4939,                0.62237,                0.49023,                0.55131,                0.40621,                 1.2071,                 1.7634,                 1.3126,             4.0067e-05,             4.0067e-05,             4.0067e-05
                     69,                 1.4754,                 2.4735,                 1.5071,                0.66749,                 0.4595,                0.54535,                0.40095,                 1.2167,                  1.763,                 1.3182,             3.8889e-05,             3.8889e-05,             3.8889e-05
                     70,                 1.5194,                 2.5783,                 1.5249,                0.66596,                0.46767,                0.55007,                0.40588,                 1.2147,                   1.77,                  1.315,             3.7711e-05,             3.7711e-05,             3.7711e-05
                     71,                  1.515,                  2.697,                 1.5173,                0.71264,                0.44212,                0.54908,                0.40324,                 1.2115,                 1.7914,                 1.3088,             3.6533e-05,             3.6533e-05,             3.6533e-05
                     72,                 1.4616,                 2.4207,                 1.5092,                0.65239,                0.47627,                0.54604,                0.40174,                 1.2155,                  1.833,                 1.3102,             3.5355e-05,             3.5355e-05,             3.5355e-05
                     73,                 1.5209,                 2.4338,                 1.5351,                0.64066,                 0.4859,                0.54892,                0.40173,                 1.2138,                 1.7972,                 1.3135,             3.4177e-05,             3.4177e-05,             3.4177e-05
