                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                0.90783,                 1.7128,                 1.1148,                0.35254,                0.36753,                0.33009,                0.25348,                0.92876,                 2.0864,                 1.1264,             0.00017592,             0.00017592,             0.00017592
                     57,                0.90409,                 1.6892,                 1.1199,                0.35926,                0.39953,                0.35318,                0.27141,                0.93332,                 2.0483,                 1.1304,             0.00017352,             0.00017352,             0.00017352
                     58,                0.89762,                 1.6621,                 1.1149,                0.36103,                0.35686,                0.33404,                0.25745,                 0.9384,                 2.0657,                 1.1343,             0.00017109,             0.00017109,             0.00017109
                     59,                0.90349,                 1.6238,                 1.1155,                0.38159,                0.33234,                0.33047,                0.25453,                0.94147,                 2.0667,                 1.1286,             0.00016865,             0.00016865,             0.00016865
                     60,                0.89993,                 1.6375,                 1.1077,                0.39867,                0.34895,                0.33198,                0.25598,                0.92396,                 2.0746,                 1.1227,             0.00016619,             0.00016619,             0.00016619
                     61,                0.89033,                 1.5993,                 1.1034,                0.36251,                0.36175,                0.33931,                 0.2639,                0.91115,                 2.0345,                 1.1159,             0.00016371,             0.00016371,             0.00016371
                     62,                0.87791,                 1.6015,                  1.105,                0.37055,                 0.3568,                 0.3413,                  0.263,                0.91476,                   2.05,                 1.1247,             0.00016122,             0.00016122,             0.00016122
                     63,                0.88623,                 1.5947,                 1.1057,                 0.3577,                 0.3849,                0.34649,                0.26591,                0.92634,                 2.0192,                 1.1235,             0.00015871,             0.00015871,             0.00015871
                     64,                0.88711,                 1.5655,                 1.1037,                0.39877,                0.38313,                0.35654,                0.27733,                  0.908,                 2.0438,                 1.1133,             0.00015618,             0.00015618,             0.00015618
                     65,                0.87877,                 1.5605,                 1.0999,                0.37994,                0.38923,                0.35668,                0.27734,                0.91491,                 2.0092,                 1.1165,             0.00015364,             0.00015364,             0.00015364
                     66,                0.87816,                 1.5455,                 1.0969,                0.35916,                0.38657,                0.34388,                0.26651,                0.92078,                 2.0548,                 1.1094,             0.00015109,             0.00015109,             0.00015109
                     67,                0.87228,                 1.5336,                 1.0965,                0.35863,                0.37197,                0.34132,                0.26395,                0.92622,                 2.0986,                 1.1209,             0.00014852,             0.00014852,             0.00014852
                     68,                0.87671,                 1.5026,                 1.0914,                0.39385,                0.33477,                0.33387,                0.25698,                0.92954,                 2.0732,                 1.1171,             0.00014595,             0.00014595,             0.00014595
                     69,                0.85357,                 1.4912,                 1.0876,                  0.378,                0.36168,                0.34439,                0.26931,                0.89514,                 2.0236,                 1.1018,             0.00014337,             0.00014337,             0.00014337
                     70,                0.85836,                 1.4936,                 1.0914,                0.39454,                0.35924,                0.34848,                0.26791,                0.91571,                 2.0333,                 1.1174,             0.00014078,             0.00014078,             0.00014078
                     71,                0.86791,                 1.4575,                 1.0889,                0.39607,                0.36725,                0.35275,                0.27594,                0.91564,                 2.0203,                 1.1139,             0.00013818,             0.00013818,             0.00013818
                     72,                0.85042,                 1.4472,                 1.0836,                0.40856,                0.37135,                0.36317,                0.28418,                0.90935,                 2.0063,                 1.1083,             0.00013557,             0.00013557,             0.00013557
                     73,                0.85356,                 1.4202,                 1.0807,                0.36419,                0.41056,                0.36314,                0.28058,                0.90769,                  2.002,                 1.1138,             0.00013297,             0.00013297,             0.00013297
                     74,                0.85506,                 1.4326,                 1.0798,                0.39527,                0.36143,                0.35956,                  0.279,                0.89856,                 1.9801,                 1.1212,             0.00013035,             0.00013035,             0.00013035
                     75,                0.84689,                 1.4153,                 1.0864,                0.39408,                0.36415,                0.36428,                0.28212,                0.90972,                  1.999,                 1.1143,             0.00012774,             0.00012774,             0.00012774
                     76,                0.84351,                 1.3872,                 1.0775,                0.41252,                0.35999,                0.37379,                 0.2895,                0.91243,                  1.973,                  1.115,             0.00012513,             0.00012513,             0.00012513
                     77,                0.84252,                 1.3865,                 1.0775,                0.39402,                 0.3886,                 0.3789,                0.29124,                0.92169,                 1.9719,                 1.1243,             0.00012251,             0.00012251,             0.00012251
                     78,                0.83158,                 1.3589,                 1.0746,                0.37917,                0.40789,                0.37638,                 0.2922,                0.90032,                 1.9701,                 1.1084,              0.0001199,              0.0001199,              0.0001199
                     79,                0.83717,                 1.3634,                 1.0657,                0.36713,                0.39974,                0.37894,                0.29726,                0.90511,                 1.9456,                 1.1122,             0.00011728,             0.00011728,             0.00011728
                     80,                0.84469,                 1.3509,                 1.0771,                0.38194,                0.37974,                0.37511,                0.29167,                0.90777,                 1.9852,                 1.1153,             0.00011468,             0.00011468,             0.00011468
                     81,                0.82752,                 1.3361,                 1.0723,                0.37423,                0.38136,                0.35914,                0.28017,                0.90918,                 2.0139,                   1.12,             0.00011207,             0.00011207,             0.00011207
                     82,                0.83389,                 1.3353,                 1.0698,                0.36178,                0.38495,                0.35397,                0.27765,                0.91052,                 2.0101,                 1.1194,             0.00010947,             0.00010947,             0.00010947
                     83,                0.82577,                 1.2934,                 1.0705,                0.39449,                0.36823,                0.36277,                 0.2814,                0.90997,                 2.0171,                 1.1169,             0.00010688,             0.00010688,             0.00010688
                     84,                0.81853,                 1.2906,                  1.065,                0.40613,                0.36151,                0.36728,                0.28476,                0.90391,                 1.9743,                 1.1136,              0.0001043,              0.0001043,              0.0001043
                     85,                0.83018,                  1.273,                 1.0672,                0.45448,                0.35334,                0.37481,                0.29387,                0.90078,                 1.9571,                 1.1092,             0.00010173,             0.00010173,             0.00010173
                     86,                0.82253,                 1.2907,                 1.0648,                0.44633,                0.35773,                0.36633,                0.28226,                0.90575,                 2.0032,                 1.1157,             9.9162e-05,             9.9162e-05,             9.9162e-05
                     87,                0.81003,                 1.2934,                 1.0644,                0.45032,                0.36231,                0.37686,                0.29408,                0.90359,                  1.957,                 1.1187,              9.661e-05,              9.661e-05,              9.661e-05
                     88,                0.81403,                 1.2574,                 1.0606,                0.39692,                 0.3898,                0.37975,                0.29674,                0.90262,                 1.9626,                 1.1234,              9.407e-05,              9.407e-05,              9.407e-05
                     89,                0.81397,                 1.2623,                 1.0668,                0.41047,                0.40242,                0.38357,                0.29841,                0.90632,                 1.9561,                 1.1165,             9.1544e-05,             9.1544e-05,             9.1544e-05
                     90,                0.81227,                 1.2505,                 1.0664,                0.39051,                 0.4312,                 0.3863,                0.30166,                0.90181,                 1.9404,                 1.1126,             8.9032e-05,             8.9032e-05,             8.9032e-05
                     91,                0.79817,                 1.2404,                 1.0631,                0.44092,                0.37646,                 0.3863,                0.30106,                0.90397,                 1.9553,                 1.1117,             8.6537e-05,             8.6537e-05,             8.6537e-05
                     92,                 0.8229,                 1.2339,                 1.0685,                0.40049,                0.40228,                0.38241,                0.29753,                0.89624,                 1.9588,                  1.105,             8.4058e-05,             8.4058e-05,             8.4058e-05
                     93,                0.80388,                 1.2362,                 1.0586,                0.42778,                0.37931,                0.39287,                0.30852,                0.89137,                 1.9207,                 1.1025,             8.1597e-05,             8.1597e-05,             8.1597e-05
                     94,                0.80048,                 1.2033,                 1.0562,                0.45404,                0.37616,                0.39536,                0.30906,                0.89849,                 1.9239,                 1.1093,             7.9155e-05,             7.9155e-05,             7.9155e-05
                     95,                0.79942,                 1.1894,                 1.0508,                0.43979,                0.38051,                0.37858,                0.29833,                0.89662,                 1.9665,                 1.1054,             7.6734e-05,             7.6734e-05,             7.6734e-05
                     96,                0.81122,                 1.2243,                 1.0636,                0.43904,                0.36685,                0.38131,                0.29742,                0.90892,                 1.9704,                 1.1144,             7.4334e-05,             7.4334e-05,             7.4334e-05
                     97,                0.80014,                 1.1832,                 1.0564,                0.45783,                0.37848,                0.39006,                0.30635,                0.89687,                  1.939,                 1.1073,             7.1956e-05,             7.1956e-05,             7.1956e-05
                     98,                0.80085,                 1.1898,                  1.055,                0.42429,                0.39009,                0.38542,                0.30252,                0.88849,                 1.9482,                 1.1018,             6.9601e-05,             6.9601e-05,             6.9601e-05
                     99,                0.79129,                 1.1679,                 1.0487,                0.41051,                0.41049,                0.38908,                0.30517,                0.88886,                 1.9575,                 1.1006,             6.7271e-05,             6.7271e-05,             6.7271e-05
                    100,                0.77961,                 1.1482,                 1.0418,                0.42967,                0.39657,                0.39034,                0.30594,                0.89829,                  1.972,                 1.1095,             6.4966e-05,             6.4966e-05,             6.4966e-05
                    101,                0.79371,                 1.1623,                 1.0516,                0.40925,                0.40751,                0.39268,                0.30739,                 0.9003,                 1.9514,                 1.1065,             6.2687e-05,             6.2687e-05,             6.2687e-05
                    102,                0.79615,                 1.1531,                   1.05,                0.39651,                0.42521,                 0.3889,                 0.3031,                0.89713,                 1.9583,                 1.1052,             6.0436e-05,             6.0436e-05,             6.0436e-05
                    103,                0.78538,                 1.1427,                 1.0486,                0.43891,                0.38917,                0.38989,                0.30515,                0.90058,                 1.9539,                 1.1143,             5.8214e-05,             5.8214e-05,             5.8214e-05
                    104,                0.76608,                 1.1188,                 1.0374,                0.45942,                0.37397,                0.39039,                0.30595,                0.89394,                 1.9484,                 1.1103,              5.602e-05,              5.602e-05,              5.602e-05
                    105,                0.78103,                  1.106,                 1.0439,                 0.4793,                0.36074,                 0.3924,                0.30744,                0.89869,                 1.9346,                 1.1106,             5.3857e-05,             5.3857e-05,             5.3857e-05
                    106,                0.77633,                 1.1343,                  1.045,                0.47501,                0.35846,                0.39596,                0.31064,                0.89658,                  1.935,                 1.1071,             5.1725e-05,             5.1725e-05,             5.1725e-05
                    107,                0.76715,                 1.1301,                 1.0395,                0.43953,                0.39035,                0.39341,                0.30785,                0.89713,                 1.9387,                 1.1127,             4.9626e-05,             4.9626e-05,             4.9626e-05
                    108,                0.76578,                 1.1098,                 1.0394,                0.45455,                0.37699,                0.39557,                0.30941,                0.89729,                 1.9281,                 1.1147,             4.7559e-05,             4.7559e-05,             4.7559e-05
                    109,                0.76404,                 1.1006,                 1.0402,                0.40692,                0.40372,                 0.3903,                0.30476,                0.90183,                 1.9387,                 1.1185,             4.5527e-05,             4.5527e-05,             4.5527e-05
                    110,                0.77954,                 1.1102,                 1.0377,                0.42969,                0.38943,                0.38982,                0.30541,                0.89875,                  1.941,                 1.1173,             4.3529e-05,             4.3529e-05,             4.3529e-05
                    111,                0.76315,                 1.0869,                 1.0363,                0.44183,                0.37827,                0.38859,                 0.3032,                0.89177,                 1.9499,                 1.1099,             4.1567e-05,             4.1567e-05,             4.1567e-05
                    112,                0.76925,                 1.0931,                 1.0364,                0.45421,                0.37441,                0.38862,                 0.3052,                0.89858,                 1.9409,                 1.1141,             3.9642e-05,             3.9642e-05,             3.9642e-05
                    113,                0.75684,                 1.0811,                 1.0295,                0.43298,                0.39405,                0.39609,                0.30951,                  0.901,                 1.9344,                 1.1185,             3.7755e-05,             3.7755e-05,             3.7755e-05
                    114,                 0.7576,                 1.0657,                 1.0308,                0.45277,                 0.3796,                0.38959,                0.30268,                0.90071,                 1.9494,                 1.1127,             3.5905e-05,             3.5905e-05,             3.5905e-05
                    115,                0.75948,                 1.0773,                 1.0328,                0.45135,                0.37075,                0.38953,                0.30486,                 0.8984,                  1.947,                 1.1144,             3.4095e-05,             3.4095e-05,             3.4095e-05
                    116,                0.76115,                 1.0762,                 1.0321,                0.46557,                0.37066,                0.38649,                0.30049,                0.89714,                 1.9586,                 1.1123,             3.2325e-05,             3.2325e-05,             3.2325e-05
                    117,                0.75505,                 1.0632,                 1.0335,                0.46783,                0.36826,                0.38712,                0.30151,                0.89958,                 1.9551,                 1.1095,             3.0595e-05,             3.0595e-05,             3.0595e-05
                    118,                0.76336,                  1.061,                  1.031,                0.44169,                0.39265,                0.39014,                0.30582,                0.89746,                 1.9562,                 1.1069,             2.8907e-05,             2.8907e-05,             2.8907e-05
                    119,                0.75131,                 1.0503,                 1.0326,                0.43482,                0.38027,                0.38937,                0.30419,                0.89418,                  1.943,                 1.1011,             2.7261e-05,             2.7261e-05,             2.7261e-05
                    120,                0.75634,                 1.0605,                 1.0326,                0.43805,                0.38661,                 0.3915,                0.30628,                0.89464,                 1.9372,                 1.1067,             2.5658e-05,             2.5658e-05,             2.5658e-05
                    121,                 0.7539,                  1.059,                 1.0322,                0.45817,                0.37093,                 0.3925,                0.30712,                0.89141,                 1.9283,                 1.1047,             2.4099e-05,             2.4099e-05,             2.4099e-05
                    122,                0.75849,                 1.0601,                 1.0295,                0.49882,                0.35015,                0.39321,                0.30728,                 0.8931,                 1.9317,                 1.1082,             2.2584e-05,             2.2584e-05,             2.2584e-05
                    123,                0.74845,                 1.0343,                 1.0289,                0.48614,                0.35838,                0.39245,                0.30827,                0.89279,                 1.9295,                 1.1071,             2.1114e-05,             2.1114e-05,             2.1114e-05
                    124,                0.74697,                 1.0574,                 1.0301,                0.47506,                0.36264,                0.39482,                0.30887,                0.89732,                 1.9277,                 1.1107,              1.969e-05,              1.969e-05,              1.969e-05
                    125,                0.74426,                 1.0374,                 1.0249,                0.47705,                0.36742,                0.39326,                0.30829,                0.89799,                 1.9309,                 1.1165,             1.8311e-05,             1.8311e-05,             1.8311e-05
                    126,                0.74847,                 1.0361,                 1.0282,                0.45734,                0.38924,                0.39756,                0.31156,                0.89162,                 1.9247,                 1.1088,              1.698e-05,              1.698e-05,              1.698e-05
                    127,                0.73193,                  1.022,                 1.0239,                0.47112,                0.37304,                0.39683,                0.31097,                0.89333,                 1.9264,                 1.1104,             1.5696e-05,             1.5696e-05,             1.5696e-05
                    128,                0.73551,                 1.0175,                 1.0228,                0.48432,                0.36797,                0.39641,                 0.3096,                0.88967,                 1.9262,                 1.1061,              1.446e-05,              1.446e-05,              1.446e-05
                    129,                0.75753,                 1.0331,                  1.025,                0.47718,                0.36469,                 0.3938,                0.30639,                0.89671,                 1.9305,                 1.1103,             1.3273e-05,             1.3273e-05,             1.3273e-05
                    130,                0.74807,                 1.0366,                 1.0237,                0.44925,                 0.3822,                0.39405,                  0.306,                0.89855,                 1.9359,                 1.1121,             1.2135e-05,             1.2135e-05,             1.2135e-05
                    131,                0.75086,                  1.033,                 1.0279,                0.43375,                0.39771,                0.39519,                0.30776,                0.89879,                 1.9391,                 1.1115,             1.1046e-05,             1.1046e-05,             1.1046e-05
                    132,                0.74856,                 1.0299,                 1.0238,                0.42787,                0.40073,                0.39519,                0.30793,                0.89701,                 1.9387,                 1.1107,             1.0007e-05,             1.0007e-05,             1.0007e-05
                    133,                0.75473,                 1.0198,                 1.0255,                0.43189,                0.39084,                0.39563,                0.30858,                0.89429,                 1.9353,                  1.109,             9.0192e-06,             9.0192e-06,             9.0192e-06
                    134,                0.73103,                 1.0062,                 1.0233,                0.44933,                0.37816,                0.39471,                0.30776,                0.89427,                 1.9331,                 1.1081,             8.0819e-06,             8.0819e-06,             8.0819e-06
                    135,                0.73624,                 1.0134,                 1.0189,                0.45246,                0.37768,                  0.394,                0.30666,                 0.8995,                 1.9336,                 1.1105,              7.196e-06,              7.196e-06,              7.196e-06
                    136,                0.74031,                 1.0314,                   1.02,                0.46442,                0.36758,                0.39589,                0.30699,                0.89813,                 1.9309,                 1.1093,             6.3618e-06,             6.3618e-06,             6.3618e-06
                    137,                0.74116,                 1.0187,                 1.0213,                0.46878,                0.36464,                0.39587,                0.30828,                0.89794,                 1.9284,                 1.1092,             5.5797e-06,             5.5797e-06,             5.5797e-06
                    138,                0.73484,                 1.0182,                 1.0214,                0.46939,                0.36396,                0.39433,                0.30728,                0.89801,                 1.9338,                 1.1087,             4.8501e-06,             4.8501e-06,             4.8501e-06
                    139,                0.73645,                 1.0079,                 1.0191,                0.46949,                0.36607,                 0.3932,                0.30605,                0.89723,                 1.9335,                 1.1093,             4.1732e-06,             4.1732e-06,             4.1732e-06
                    140,                0.75155,                 1.0078,                 1.0319,                0.46187,                0.37086,                0.39386,                0.30702,                0.89619,                 1.9342,                 1.1091,             3.5493e-06,             3.5493e-06,             3.5493e-06
                    141,                0.65349,                0.71784,                0.96604,                0.45102,                0.37118,                0.38896,                 0.3031,                0.90965,                 1.9529,                 1.1166,             2.9788e-06,             2.9788e-06,             2.9788e-06
                    142,                0.63858,                0.70048,                0.95709,                0.44828,                0.36689,                0.38519,                0.29875,                0.91743,                 1.9693,                 1.1222,             2.4619e-06,             2.4619e-06,             2.4619e-06
                    143,                0.64271,                0.69404,                0.96099,                0.39625,                0.40928,                  0.384,                0.29855,                0.91985,                 1.9795,                 1.1239,             1.9987e-06,             1.9987e-06,             1.9987e-06
